text,label
"Nationalism and dealing with global climate change are incompatible and mutually exclusive, sadly. Disastrously, actually.",0
Recommended read: It’s possible that Trump doesn’t actually know what climate change is | @washingtonpost @pbump https://t.co/50Wh7LJpMs,1
"This is really important for lots of reasons. Lobbyists for organisations who've done most to cause climate change have an undue presence at the UN's climate talks, even boasting about writing parts of the Paris Agreement. We can change that next year. https://t.co/Wd2ppi4Ale",1
RT @MirjamGawellek: I wish you a contemplative Advent season with #24 lasting tips for everyday life. https://t.co/VDTWP5UCvB #sustainable #advent #CSR #climatechange #Sustainability #DigitalTransformation,0
"My latest #poem Don't Pray For Australia. Enough inaction&amp;deceit #ausgov #ClimateChange is beyond our backyard. It's wreaking havoc, like never before, in our ecosystems, in our homes, in our minds &amp; into our future #CONFRONTREALITY #ClimateChangePoetry 
https://t.co/MgqSUzD22V",1
But grains of rice...#auspol #RWNJ #msm #climatechange https://t.co/DF0R0xd9Nl,1
"Electric Beavers: #climate progress or ‘inflated expectations?’

After years of short-haul flying in #Alaska I think this is hopeful change. 

#ClimateChange #ClimateAction #InnovationWeek #Sustainable #Investment #TuesdayThoughts #TuesdayTip #pollution 

https://t.co/SZSyZVpMF2",0
Here is our @YfnwZarah - it isn’t an advert for Boots! She’s waiting for our fantastic group of young people for the @CanalRiverTrust meeting!! We are so excited about what the day will bring. #youthvoice #participation #climatechange #recycle https://t.co/q4glbVRA6j,0
"Drought and other climate-related causes in #Ethiopia have displaced more than 500,000 people.

The country’s highly variable climate has left many exposed to the effects of #ClimateChange.

Read more in our latest report: https://t.co/R65iAdJUiO",4
gamekeepers doing their bit for climate change! @BASCnews https://t.co/vReXKh5P4N,0
"How much does UK milk production contribute to the UK’s greenhouse gas emissions? 
Watch our video to find out: https://t.co/Jwp5QdhZEy  
#sustainability #dairy #climatechange https://t.co/Sbnq5McXnl",1
"#Environment #ClimateChange John Kerry Launches Star-Studded Climate Coalition, a new bipartisan coalition, named World War Zero, to push for public action to combat climate change
https://t.co/ge1MblvUG4",0
@IlhanMN President Trump just told a global warming hoaxer to chill.,1
To say it a little louder: Climate Change and White Supremacy are related! White supremacist countries created AND ARE THE BIGGEST CONTRIBUTORS TO the Climate Crisis. https://t.co/4uG3UJV8ra,1
@JamesMc86141084 @CNN Oh please.  Of course their house won't be under water. Man made climate change is a fraud.,0
"#AusPol

Should AU's Dep PM #Resign
for insulting any1, who links
#ClimateChange w/ NSW's
recent bushfires?

As other countries #rightfully
Declare #ClimateChange #Emergencies

AU's gov't is stuck on #toxic #Coal
PM refused to End AU's
1999 #NuclearEnergy BAN

[CA earns $$ fr NE] https://t.co/tAYBJuhkom",1
@pbaik829 @stevensmchale @lillostvdos I never said she was the first. She has probably been one of if not the biggest advocate for climate change though. Like I said she is a major influencer for the biggest threat in the entire world. You really don’t seem to understand that though.,0
Keeping Inuit Nunangat cold will avoid irreversible changes to the Earth’s entire climate system. Lisa Koperqualuk from the Inuit Circumpolar Conference (ICC)  is at the #Cop25Madrid2019 to remind us how vital it is to secure the Artic. https://t.co/oj8XqCPRP8,2
"@SebGorka @AEA @IERenergy @TomJPyle @SalemMediaGrp AEA and Fox - perfect pairing. One, easilly infiltrated by Russia, the other a bunch of lying oil propaganda pimps -- both are outdated fossils on the way out. #ExxonKnew #ByeByeFossils #FossilFree",1
Does anybody else think it weird that all the panic is about man made global warming and there is silence about man made demographic winter? The evidence on the first is still debated while the evidence of the second is undeniable.,0
"@realDonaldTrump TIME magazine: 2019 Person of the Year  is Greta Thunberg 

This is the first time the magazine has named a teenager, making 16-year-old Swedish climate change activist  the youngest person to ever be named. The record was previously held by 25-year-old Charles Lindbergh in 1927. https://t.co/jMCyPN4w1z",1
French fries shortage possibly looming after potato crops damaged by #WEATHER https://t.co/ese3bOaLV2  #GlobalWarming #climatechange,0
"The world's #coralreefs are in a dire situation because of #climatechange and coral bleaching. Scientists are testing new solutions. 

@chriscmooney @washingtonpost https://t.co/zLsQ2eWbah",2
@ProgressOccupy @cryptanonomous @misfitlord @wcbuecker @MatthewJshow @realDonaldTrump @exxonmobil @MeetThePress The things that Obama did for our environment and for slowing down climate change he has reversed.,1
Australia ranked worst of 57 countries on climate change policy https://t.co/UP0aW7F0zP,0
Just checked in for #COP25Madrid  #ClimateChangeIsReal #ClimateAction #ClimateActionNow https://t.co/7ExVPcWIsG,1
Great to welcome Canada's Minister of the Environment and Climate Change to COP25 in Madrid. https://t.co/WmFhWwrkPA,1
"Carbon Footprint of Food | Green Eatz - https://t.co/Ispv44bRyk
#GoVeg #BanLiveExport #LiveExport #AnimalRescue #AnimalRights #BanLiveAnimalExports #ClimateChange #MeatFree #BanMeat #MeatBan",3
"Australian federal resources minister Matt Canavan .. “if there was a greater bushfire risk as a result of climate change, there should be more tree clearing to alleviate that risk..” tricky when deforestation contributes to #climatechange @DocsEnvAus @ActOnClimateVic https://t.co/JBTgdsBoHx",1
This is a Milestone! #GreenFinance #ParisAgreement #ClimateAction https://t.co/uu4g9kaVCD,1
"It’s not climate change: Our DISPOSABLE society of plastic trash is killing the natural world, as over 70 gray whales have died on West Coast beaches – https://t.co/ZFNusGa7Xv https://t.co/deG9nBBvZe",0
"Not that sophisticated ... their big donors are fossil fuel companies.

Their aim is to deny the cause of the current round of global warming.

The End. https://t.co/3oy7xuJoyV",0
"New York Loses Climate Change Fraud Case Against Exxon Mobil
https://t.co/kkx6wcbJoL https://t.co/94hbdxAdA1",1
@mathewsheffield @GHDspeaks @EngAustralia It is a great achievement that you will never understand or appreciate. May has made a great contribution to Australia and a great role model for woman engineers that is actually solving climate change challenges facing Australia while you fire insults hiding behind a fake name,0
"@philrandal @DoctorVive @Beccabluesky @bradplumer If this is an existential threat then fighting climate change ought to be on a war-like footing. Because it affects everything it demands a whole of government, whole of industry, whole of community type effort if we are going to make the progress we need.",0
@GretaThunberg @joshuawongcf Congrats Greta! Let’s fight together for our future and a better 🌎 #StandWithHongKong #ClimateChange,0
"The #EUGreenDeal is an opportunity for the 🇪🇺EU to be a leader in the fight against #ClimateChange. 

But youth is not in the Green Deal. Let’s bring youth on board! 

#COP25 #TimeForAction https://t.co/3qbv1TGbmE",1
"What steps can we take to #SaveOurPlanet?

David Robinson, Ph.D., Professor @RutgersU and New Jersey State Climatologist joins me on #ThinkTankSA #Thiswknd to discuss #ClimateChange.

TV Sched: https://t.co/iXEXftBalt https://t.co/rJz4kpNVuu",0
I think everyone should be scared enough to take climate change seriously https://t.co/CJFub6miwh,0
"@vonderleyen I call on Europe to agree on ambitious 2030 reduction targets to keep global warming below 1.5°C as soon as possible, and inspire other governments to follow.

#COP25Madrid #UltimatumCOP25 #COP25 #FridaysForFuture #GoVegan #ExtinctionRebellion #TimeToAct #ClimateEmergency #ActNOW",1
"How we can all help reduce global warming... 
 
https://t.co/6322pBRYCb
 
#sustainability #climatechange #environment #circulareconomy #sustainable #bespokefurniture https://t.co/Vui2eNBXoh",0
"Weekend #podcast listens!
@LewisGarrad on meaningful work https://t.co/8tzNeO9Mxe
@RyanHoliday how he writes https://t.co/rPIjw5Tbu4
Margaret Hefferan on skills for an unpredictable world https://t.co/S3bBo404LB
@MurphyFrsa communicating #ClimateChange 
https://t.co/x1iGehjaYk",0
Europe’s Green Deal on climate change failed its first test  https://t.co/ROaVcJ3gLT,1
"Good Night ☀
       Twitter Planet 🌐

The 🌚 on the Other side of the 🌏 World  

#nature #Earth #OurPlanet  #Photography
#EnssaysDisings #Art #DiscoverAdventure 
#ClimateChange 🌎CO2🌡 #SaveThePlanet https://t.co/VFzzomgqSY",0
"Take a swim in the charcoal, kids - Sydney beach today (Malabar) #NSWfires #ClimateChange #AustraliaFires https://t.co/icukZjYm0o https://t.co/Z7nYutUMi9",4
The Global #Carbonbudget is launched on Wednesday at @COP25CL https://t.co/YOO1E9wHaF #climatechange #infographic #datavis https://t.co/QKxysp5bUT,1
"Global greenhouse gas emissions hit a record high in 2019, a trend that will make combating climate change more difficult. 

This is the crisis of our generations - on a par with world war.  
#ClimateChange  https://t.co/P2GqKwXp4n",0
@gutterkisser @notfromfitzroy @smh The people screaming climate change are the cause or these fires. Now these pests try call the fires climage change. Absolutely disgusting behavior from these people. I hope they all get cancer.,4
"Oh FFS 

Canada flew a youth delegation to a climate change event in Madrid 🙄",1
Global warming is a real thing https://t.co/anYLR6Fk72,0
"@AlboMP But Albo, it’s not enough. It’s as if we’re being invaded by an army, and our politicians are either saying they’re not really there, or that yes, we agree there’s an invasion happening. Use the words Albo. “Climate change”. We need action on climate change - not just bushfires",1
"@GretaThunberg Greta many leaders don't want to take action But in the UK one party can @UKLabour they have the best plan as Praised by Friends of the earth take real action But need your help ask Followers to ask parents,grandparents, #VoteLabour to fight #Climatechange for us please RT https://t.co/DyvsiwZc0z",1
"This is the Twitter content we're here for...
.
.
#solarenergy #solar #solarpower #solarpanels #renewableenergy #energy #climatechange #sustainability https://t.co/X4KESOgpdh",0
"@DeplorableVW @BernieSanders You went from meat to cow farts to AOC&amp; climate change. You were spreading false information and I pointed that out. So, instead of answering that, you decided to go over to AOC and ""power"". Please",0
Eco-fascists and the ugly fight for 'our way of life' as the environment disintegrates | Jeff Sparrow https://t.co/ceDoRju7Nb #energy #sustainability #climatechange,0
"Just listen to t-RUMPS speech  of going against climate change and us”poor people”losing our old paper mache’ cars. Light bulbs, plumbing,etc.? Seriously? Enough great water and enough gas for heavy vehicles? Is that steel from Russia perhaps? Beyond angry right now! 😡😡#maddow",1
